ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
FR,FRANCE ,EUR,FR0000130577,PUBLICIS GROUPE,2143.92,1938.87,1538.04,1246.38,1936.28,1968.43,2131.68,2620.9,2473.63,1665.11,2736.93,3565.92,3202.16,4221.48,6595.71,5286.51,4965.91,5281.86,5342.92,4654.28,3855.06,4410.63,6171.64,6132.76
FR,FRANCE ,EUR,FR0000130809,SOCIETE GENERALE,594.45,665.13,626.21,679.48,1091.38,1320.1,1664.46,2410.4,2128.27,797.62,1216.0,941.07,406.07,679.34,1073.13,799.38,897.32,1008.8,1107.53,721.35,865.1,517.53,871.6,678.07
FR,FRANCE ,EUR,FR0000131104,BNP PARIBAS,246.64,242.41,255.37,240.12,385.81,462.95,534.11,753.63,776.34,315.98,633.85,521.14,334.37,499.41,717.27,563.59,550.62,649.91,792.95,505.35,712.67,633.81,871.01,766.74
FR,FRANCE ,EUR,FR0000131757,ERAMET,119.32,88.34,69.88,52.52,123.53,235.86,256.15,437.14,1421.29,537.95,911.67,998.48,361.18,442.91,297.83,284.64,98.54,184.02,365.64,215.44,162.6,165.95,258.55,287.77
FR,FRANCE ,EUR,FR0000131906,RENAULT,190.37,211.78,146.99,200.74,308.43,387.84,386.77,586.32,713.86,137.29,276.52,310.7,186.6,298.27,462.56,431.47,605.17,552.0,648.47,419.93,339.54,313.76,249.09,239.36
FR,FRANCE ,EUR,FR0000133308,ORANGE,482.49,319.47,151.79,71.83,135.45,159.92,122.55,144.26,198.6,168.46,160.69,146.8,122.41,97.47,116.66,170.04,174.18,164.46,196.12,191.39,182.98,156.58,152.62,151.0
FR,FRANCE ,EUR,FR0010040865,GECINA,314.77,276.32,243.02,327.54,472.47,661.88,795.22,1384.23,1173.4,544.34,960.25,1033.44,824.92,1164.23,1443.72,1431.18,1443.53,1714.02,2437.53,1768.19,2558.27,2294.52,2167.8,1664.24
FR,FRANCE ,EUR,FR0010220475,ALSTOM,108.83,87.24,38.53,18.47,9.2,6.88,12.95,30.58,48.84,26.81,33.21,23.39,15.03,20.31,19.27,17.17,16.16,14.58,22.13,21.67,29.26,37.97,23.8,16.51
FR,FRANCE ,EUR,FR0010411983,SCOR SE,336.53,421.36,269.54,73.75,51.05,58.37,67.6,99.74,89.82,83.94,97.46,104.9,101.98,123.99,177.44,155.29,199.87,193.82,236.22,277.08,270.85,208.44,215.42,169.56
FR,FRANCE ,EUR,FR0013176526,VALEO,2433.21,1470.72,1366.11,1101.67,1481.76,1625.13,1486.71,1731.31,1762.89,667.56,1592.17,2577.25,1851.42,2409.54,5552.79,6391.77,8011.54,9137.8,12095.33,4825.64,6136.19,6934.33,5365.8,3219.72
FR,FRANCE ,EUR,FR0013181864,CGG,37.24,50.96,23.79,12.25,28.56,52.29,72.23,177.38,233.55,60.36,87.74,125.15,96.4,127.89,74.44,25.88,12.5,3.94,1.24,0.75,1.84,0.56,0.41,0.37
FR,FRANCE ,EUR,FR0013326246,UNIBAIL RODAMCO WE STAPLED UNITS,8862.94,11812.87,11787.06,17202.97,23341.7,41373.51,36087.95,68285.19,63097.38,44803.7,70977.18,76791.76,73663.68,103290.51,115682.75,121481.36,125035.59,122521.94,135390.46,88234.74,97352.68,57202.37,51200.96,37922.85
FR,FRANCE ,EUR,FR0013505062,VANTIVA,249.45,435.28,285.76,158.72,202.8,258.2,206.74,198.07,147.63,13.85,13.53,6.18,1.95,3.31,7.0,7.41,11.24,7.57,4.88,1.54,1.09,0.12,0.17,0.03
FR,FRANCE ,EUR,FR0013506730,VALLOUREC,831.64,1069.52,977.34,1273.71,1905.17,3522.94,13366.35,36045.71,34757.21,14966.68,25772.46,30567.28,19181.74,16034.9,17104.55,8804.57,3098.62,3811.46,3335.49,1025.13,1741.46,451.34,399.73,523.07
FR,FRANCE ,EUR,FR0014000MR3,EUROFINS SCIEN.,539.08,1863.25,791.57,644.72,709.83,1243.79,2417.96,3896.75,6360.57,2700.72,3010.08,3985.82,4043.88,9016.77,15215.15,14495.7,19850.22,24358.92,34898.98,21445.73,32153.85,48671.16,72223.82,42351.04
FR,FRANCE ,EUR,FR0014003TT8,DASSAULT SYSTEMES,539.92,572.87,405.95,184.02,395.33,443.17,499.17,475.2,535.6,411.06,529.33,708.98,760.24,1060.14,1196.79,1187.81,1565.97,1501.89,2105.99,2358.73,3289.42,4084.02,5992.94,3617.32
FR,FRANCE ,EUR,FR001400AJ45,MICHELIN,428.43,408.17,382.94,412.11,573.82,831.31,744.13,1302.99,1589.16,742.09,1119.46,1105.83,935.9,1554.64,1817.02,1599.38,1718.4,2072.09,2743.47,1951.67,2495.96,2675.03,3479.71,2445.74
GB,UNITED KINGDOM ,EUR,GB0000163088,SPEEDY HIRE,773.31,568.78,710.76,708.45,1172.4,1942.85,2653.53,4455.75,3194.66,397.76,352.88,359.71,256.13,533.34,901.93,1058.99,538.21,561.98,754.42,710.14,988.19,942.86,858.36,502.65
GB,UNITED KINGDOM ,EUR,GB0000365774,ANGLO-EASTERN PLTNS.,186.15,167.52,141.91,397.72,780.47,888.1,1214.2,1802.52,2660.6,1171.8,1919.36,3502.05,3286.22,3379.36,3470.11,2707.31,2459.45,2629.14,3252.35,2298.66,2427.78,2546.36,3119.38,3092.37
GB,UNITED KINGDOM ,EUR,GB0000456144,ANTOFAGASTA,34115.61,32987.3,40440.86,55281.32,106526.39,124132.33,191770.43,304762.8,455245.16,202402.74,562718.49,901924.18,715973.35,837157.96,567840.03,524377.98,312724.98,378825.38,631039.45,480720.02,609044.76,999123.6,948804.42,1041468.87
GB,UNITED KINGDOM ,EUR,GB0000536739,ASHTEAD GROUP,3370.12,2301.68,1493.71,566.73,406.99,2175.42,4648.72,5043.98,2755.6,1045.03,2335.48,4978.04,6611.26,13225.2,24318.8,35159.8,32794.26,39565.48,55563.77,43611.15,68227.89,101785.58,175753.26,125727.41
GB,UNITED KINGDOM ,EUR,GB0000600931,BRAEMAR,127.41,143.2,142.96,132.2,276.93,524.52,468.33,581.8,723.61,289.87,611.46,774.37,457.15,657.56,1043.33,761.6,823.26,461.63,500.89,379.67,453.45,336.54,599.42,598.2
GB,UNITED KINGDOM ,EUR,GB0000811801,BARRATT DEVELOPMENTS,62547.12,64329.07,94640.81,99057.4,159364.94,194681.45,300273.6,441827.6,173650.95,19986.82,60643.19,42034.11,43724.3,102198.04,176346.94,229935.47,301077.57,199127.02,325027.57,238150.31,431292.8,399372.14,460746.64,239487.77
GB,UNITED KINGDOM ,EUR,GB0000904986,BELLWAY,6339.53,6707.52,8800.68,10297.39,18224.74,23671.71,30300.8,48506.81,27763.46,14992.29,23252.66,18755.5,20151.68,31289.54,49444.41,59258.23,84491.95,64592.95,105590.58,73799.64,121761.16,99217.85,115048.0,62491.06
GB,UNITED KINGDOM ,EUR,GB0000961622,BALFOUR BEATTY,1149.02,1474.21,2140.05,2031.74,3532.48,5594.99,5785.92,8390.0,9777.2,4842.9,5105.76,6254.87,5487.74,6243.1,7045.38,5227.77,6298.22,5271.83,6444.28,5165.08,5760.72,6144.33,6004.08,7112.13
GB,UNITED KINGDOM ,EUR,GB0001110096,BOOT (HENRY),14079.43,12493.84,16601.86,20755.99,31448.25,42368.01,62200.26,115942.0,94132.03,24407.22,46228.22,46621.27,62817.64,74392.04,115298.29,108696.58,121008.56,94119.78,172155.68,122390.85,175182.12,146512.69,165017.21,123965.24
GB,UNITED KINGDOM ,EUR,GB0001367019,BRITISH LAND,5156.73,5705.06,5611.51,6171.94,9147.66,15390.25,16667.82,30980.13,17765.01,7850.1,9967.18,11154.09,10363.84,13883.22,16781.64,20317.32,20102.04,14092.93,17787.08,13539.46,17858.85,14285.65,16153.79,11246.37
GB,UNITED KINGDOM ,EUR,GB0001500809,TULLOW OIL,754.97,592.09,668.64,957.16,935.36,1807.9,2895.06,4926.13,8308.01,6125.33,13712.91,12906.02,14327.0,13589.18,9501.56,4400.55,1665.28,2634.62,2232.45,1826.48,695.83,331.85,516.34,364.48
GB,UNITED KINGDOM ,EUR,GB0001570810,XAAR,380.21,212.53,125.03,35.13,87.88,241.73,421.25,432.05,319.83,63.6,126.97,375.47,381.03,465.64,1915.99,629.64,660.69,537.95,558.81,212.3,84.16,280.31,283.19,268.09
GB,UNITED KINGDOM ,EUR,GB0001638955,WETHERSPOON (JD),2508.72,1779.74,2281.71,980.13,1866.12,1851.69,2185.8,5278.13,2912.99,1854.57,2846.57,3033.63,2856.65,3935.82,5829.16,5995.51,5255.6,5304.0,8305.59,6993.54,10960.38,7589.55,6475.68,2658.32
GB,UNITED KINGDOM ,EUR,GB0001667087,CAMELLIA,24617.01,23174.6,24058.43,24517.61,43871.53,64432.19,65285.26,104796.09,105307.37,43444.95,73022.96,91848.21,96634.75,100659.48,91723.84,89856.91,87528.19,88951.14,107317.45,92219.68,80292.86,69200.59,66514.49,42372.62
GB,UNITED KINGDOM ,EUR,GB0001795680,CASTINGS,55602.57,44327.86,51714.46,66066.59,86271.51,90947.83,111563.44,153951.09,184029.07,69822.2,101621.35,151300.6,156242.03,201770.33,280110.59,257412.37,294013.91,239156.8,284549.83,238983.09,295578.04,279840.64,278893.36,263372.77
GB,UNITED KINGDOM ,EUR,GB0001826634,DIPLOMA,52238.42,75308.54,92946.22,106699.81,209205.51,281074.91,316445.27,416057.32,463016.46,238421.79,397594.32,626684.09,788321.03,1389297.14,1763773.75,1787603.58,1859345.28,2177803.13,2919791.45,2721577.96,4814673.86,5459150.08,8361710.62,6210286.41
GB,UNITED KINGDOM ,EUR,GB0001859296,VISTRY GROUP,263.59,290.8,319.81,343.36,526.69,709.35,900.94,1438.01,868.66,424.94,518.37,478.53,509.35,706.59,1006.49,1084.36,1221.13,865.73,1420.14,1071.38,1852.85,1373.19,1777.42,905.07
GB,UNITED KINGDOM ,EUR,GB0002015021,TCLARKE,143431.95,114280.68,206853.11,302404.33,518241.51,595041.55,635696.67,670013.86,619257.75,308242.07,467539.49,415724.59,156086.52,222487.43,288935.5,247285.53,357882.41,223382.27,349601.62,367354.21,622058.2,477348.26,801768.12,552927.95
GB,UNITED KINGDOM ,EUR,GB0002018363,CLARKSON,319.43,546.69,675.59,792.96,2459.12,3934.7,4353.97,4869.1,6399.2,1635.65,4193.69,6514.25,6837.06,7772.73,13592.37,12394.59,14274.84,11870.62,17512.82,11268.18,19303.04,18350.74,26808.97,20413.67
GB,UNITED KINGDOM ,EUR,GB0002148343,RATHBONES GROUP,5894.42,5835.13,5500.77,3941.15,6176.53,7915.87,8520.9,12068.35,11073.43,6611.91,7484.16,10435.4,10447.35,13862.38,18122.09,22187.61,23120.23,17948.44,25902.49,22950.42,22328.72,17449.84,23179.63,22023.58
GB,UNITED KINGDOM ,EUR,GB0002318888,CRANSWICK,1338.89,1770.45,3611.16,5197.03,3622.34,6397.9,6510.24,12119.01,11904.72,6093.26,9518.31,10415.35,9266.3,11487.9,16796.28,18920.69,25284.45,26372.99,41782.33,31568.43,43199.76,47082.89,49975.17,37785.34
GB,UNITED KINGDOM ,EUR,GB0002349065,REA HOLDINGS,940.93,792.82,733.81,1059.5,4512.98,4463.06,4892.84,9089.15,11722.4,3205.47,7469.68,13827.85,10191.87,8298.72,9125.64,6892.63,5031.92,5632.69,5552.03,4018.69,2860.96,1029.7,2259.51,1625.58
GB,UNITED KINGDOM ,EUR,GB0002374006,DIAGEO,16237.26,23665.36,24999.37,24555.93,31055.77,35051.64,36897.2,51765.7,58544.24,38877.14,51290.83,56288.35,68551.41,93518.46,109155.78,97766.17,95704.71,93833.73,136139.98,134711.26,163932.84,156049.91,221732.01,181754.21
GB,UNITED KINGDOM ,EUR,GB0002418548,ELEMENTIS,18330.38,25062.05,9544.26,8316.51,11355.38,11509.36,27664.35,36297.85,34617.69,12698.66,22143.47,60175.15,58452.74,105833.27,128788.86,121643.42,104064.24,111451.22,132201.2,88159.28,93928.5,62267.45,70604.06,57367.64
GB,UNITED KINGDOM ,EUR,GB0002634946,BAE SYSTEMS,3918.69,3484.22,2829.5,1301.0,2107.62,3226.37,4947.91,6451.53,7868.5,4445.68,4987.09,4648.31,4225.79,5558.83,7674.61,8241.52,8600.94,8890.01,9758.24,7651.81,10227.13,9580.47,11168.7,15962.44
GB,UNITED KINGDOM ,EUR,GB0002652740,DERWENT LONDON,1434.54,1830.98,1613.33,1486.9,2328.67,3824.8,4429.56,7409.34,5130.88,1937.78,4063.57,4752.16,4798.25,6894.37,8444.5,9746.94,11343.47,7285.99,9314.38,8385.63,12523.91,10227.98,11424.56,7229.95
GB,UNITED KINGDOM ,EUR,GB0002670437,DEVRO DEAD - DELIST.14/04/23,126.78,60.08,75.36,68.32,163.55,252.1,238.9,268.42,214.61,141.52,278.5,528.85,549.76,707.32,688.9,712.99,660.31,374.09,516.98,355.82,431.67,403.99,560.67,776.44
GB,UNITED KINGDOM ,EUR,GB0002875804,BRITISH AMERICAN TOBACCO,69894.08,104228.16,123050.85,153363.05,225664.26,297000.48,401612.55,520520.42,755870.74,518825.34,686502.83,851657.91,1098455.78,1221804.94,1343855.89,1427937.45,1514775.97,1613548.91,2002414.69,995989.77,1432698.52,1334796.89,1444304.21,1643798.94
GB,UNITED KINGDOM ,EUR,GB0003062816,TOWN CENTRE SECURITIES,15505.4,19214.03,21054.21,30109.01,50966.52,89372.71,108766.59,176350.91,100220.97,21488.32,39885.85,50612.24,44688.32,60605.13,82241.42,93494.13,111932.56,82423.74,97711.57,68868.55,80683.36,44931.9,56243.52,55403.2
GB,UNITED KINGDOM ,EUR,GB0003096442,RS GROUP,15501.03,14162.77,11504.89,7179.86,9573.48,9499.57,9005.65,11519.55,8956.32,4930.34,6804.44,11338.97,8372.09,11710.06,14639.53,11162.12,12306.88,21421.7,31437.89,24453.29,34852.41,46745.75,65556.36,44174.02
GB,UNITED KINGDOM ,EUR,GB0003308607,SPECTRIS,1423.23,1586.08,1348.11,921.58,1578.21,1566.4,2391.92,3463.3,3118.73,1830.6,2958.75,5243.49,5221.62,8893.96,11541.52,9114.52,7557.23,8357.69,10044.49,8869.74,12069.54,12377.1,16260.0,12150.12
GB,UNITED KINGDOM ,EUR,GB0003395000,FISHER(JAMES)& SONS,8937.97,11174.9,12255.96,23597.03,43817.22,54156.83,63495.75,117349.86,131870.76,52008.23,76295.8,86461.82,88944.11,151904.98,242979.02,222702.69,209136.9,238294.08,266169.42,282755.36,349261.63,169715.3,65613.89,61584.15
GB,UNITED KINGDOM ,EUR,GB0003452173,FIRST GROUP,322.03,320.19,382.52,355.27,480.9,686.82,735.03,1238.72,1829.6,724.46,839.92,801.94,718.24,515.73,395.27,321.24,305.37,247.18,288.1,205.09,320.76,195.32,267.28,238.83
GB,UNITED KINGDOM ,EUR,GB0003718474,GAMES WORKSHOP,725.71,210.0,853.69,761.02,1459.58,2014.98,787.17,1015.53,440.86,338.83,533.0,924.7,1053.76,1837.13,2062.41,1552.37,1759.94,1955.96,8801.11,10008.43,21690.45,41913.46,37663.23,29952.33
GB,UNITED KINGDOM ,EUR,GB0004052071,HALMA,34929.69,38942.2,43051.16,36102.04,56595.99,68150.46,74832.53,108401.03,108483.58,76055.78,105101.58,155364.54,145290.39,216791.17,298400.35,326129.88,393825.95,347221.72,540167.21,556729.72,905458.31,1089239.95,1419033.31,784778.35
GB,UNITED KINGDOM ,EUR,GB0004082847,STANDARD CHARTERED,51105.06,48942.74,41823.95,41689.95,63419.12,73788.44,90939.71,122645.39,158204.9,63620.32,134817.69,152493.82,127185.23,153680.94,139947.95,97328.05,59422.83,58646.05,75470.5,56445.48,70551.56,47609.56,46230.36,58055.72
GB,UNITED KINGDOM ,EUR,GB0004161021,HAYS,3904.23,2862.08,1536.88,789.9,1202.28,1523.58,1414.02,2103.06,1605.26,756.94,1351.65,1708.01,901.17,1249.27,2053.88,2213.36,2137.22,1873.34,2617.28,1973.03,2841.81,2309.06,2485.97,1921.42
GB,UNITED KINGDOM ,EUR,GB0004170089,HEADLAM GROUP,54671.4,19127.59,38445.24,38280.71,64921.66,89537.23,86861.81,146186.1,108418.91,41185.36,70373.94,74363.37,62788.77,89333.97,116326.41,123121.98,137551.43,118609.49,163207.07,114581.38,164055.29,113908.89,136503.25,94610.11
GB,UNITED KINGDOM ,EUR,GB0004270301,HILL AND SMITH,22469.89,23585.01,25391.42,38441.72,58921.75,72400.47,120325.99,176527.06,225190.56,102250.16,204930.61,167082.45,155826.12,269798.72,367805.82,401346.44,508818.51,689972.72,860443.33,742998.76,972764.47,967292.8,1243785.34,739079.8
GB,UNITED KINGDOM ,EUR,GB0004478896,HUNTING,3824.51,5332.79,6395.82,3515.37,5175.76,9610.26,15629.26,35649.52,43417.51,18684.83,29892.11,36998.39,38336.61,43096.59,44335.28,29081.38,16297.64,28269.73,29863.75,22377.55,20558.38,11625.12,8965.6,16080.49
GB,UNITED KINGDOM ,EUR,GB0004544929,IMPERIAL BRANDS,261.28,336.65,449.13,722.36,870.66,1264.59,1426.31,1947.92,2754.97,1608.68,1984.43,2007.42,2580.19,2742.35,2884.42,3466.71,4391.36,3789.23,3893.48,2948.87,2655.65,2499.6,2852.62,3492.89
GB,UNITED KINGDOM ,EUR,GB0004657408,MITIE GROUP,42813.28,59823.73,50242.35,30156.86,47177.99,66681.49,69083.39,113706.64,134019.98,72369.59,95285.07,97612.37,104605.83,122716.8,157196.14,134328.3,147602.5,93199.07,88305.23,49060.93,68724.75,38903.16,61050.71,64818.68
GB,UNITED KINGDOM ,EUR,GB0004726096,SPIRENT COMMUNICATIONS,87217.44,148729.65,38510.08,5397.46,20871.88,28341.11,17009.37,22231.37,24703.12,10496.39,33870.21,48097.84,38554.1,52223.22,37201.39,26103.15,24000.47,28687.5,33315.64,38557.79,87204.98,96246.35,103787.1,88684.33
GB,UNITED KINGDOM ,EUR,GB0004866223,KELLER,403.51,237.57,409.73,420.29,426.59,522.98,869.66,2125.79,1622.44,1046.01,1364.06,1335.7,587.96,1677.33,2909.05,2153.81,1978.66,1729.43,2255.26,1116.24,1861.15,1896.36,2762.5,2090.62
GB,UNITED KINGDOM ,EUR,GB0004915632,KIER GROUP,313.32,288.43,527.02,477.49,863.12,1020.21,1580.01,3332.71,2338.06,1107.35,1493.34,2031.01,2101.51,2251.82,3318.72,2646.13,3038.9,2641.08,2419.92,934.64,231.96,194.37,317.56,152.04
GB,UNITED KINGDOM ,EUR,GB0005405286,HSBC HOLDINGS,1729.54,1884.36,1569.48,1550.17,2347.37,2630.84,2605.44,3093.46,2990.22,1811.84,2600.42,2394.82,1871.69,2698.38,2940.67,2667.6,2352.4,2605.4,3523.03,2953.59,2995.91,1978.64,2411.64,2570.37
GB,UNITED KINGDOM ,EUR,GB0005576813,HOWDEN JOINERY GP.,87.11,128.48,258.49,230.92,359.16,326.72,195.42,380.83,256.34,31.45,171.41,229.52,224.03,405.67,835.66,937.62,1180.33,737.87,1009.13,905.47,1487.62,1573.81,2095.69,1194.38
GB,UNITED KINGDOM ,EUR,GB0005603997,LEGAL & GENERAL,46215.36,48205.99,41888.29,31765.37,39368.08,48900.47,50709.87,77559.66,67856.07,30367.7,37871.91,46027.33,50834.15,79519.15,129783.96,142631.02,151722.51,125110.24,160080.44,135026.63,196405.52,193886.06,228797.67,182536.92
GB,UNITED KINGDOM ,EUR,GB0005630420,MEARS GROUP,318.68,807.29,1276.54,1279.82,2679.99,4803.14,5950.43,8496.25,5658.8,4668.01,5654.33,6082.33,4498.74,7217.78,10880.79,8259.07,9973.63,8387.59,8464.3,6574.92,6477.15,3500.87,4297.01,4403.72
GB,UNITED KINGDOM ,EUR,GB0005746358,MCBRIDE,112.26,70.05,44.78,90.42,201.58,233.62,242.82,350.63,203.28,172.66,347.65,310.41,193.06,245.62,192.99,145.71,288.11,269.55,383.6,202.09,154.97,150.86,109.38,33.19
GB,UNITED KINGDOM ,EUR,GB0006027295,MORGAN ADVANCED MRA.,8426.18,8581.26,5815.13,1742.12,5066.46,6726.35,8984.32,11102.24,9109.24,3764.63,6327.0,9812.8,10836.03,12016.72,15055.34,14601.81,11161.34,11296.46,15075.76,11500.38,15025.27,15320.47,17871.13,14507.04
GB,UNITED KINGDOM ,EUR,GB0006215205,MOBICO GROUP,850.64,805.08,630.16,518.56,923.58,1392.95,1343.91,2086.67,2400.26,721.0,625.67,793.43,725.14,726.4,1044.35,920.67,1209.39,1114.8,1361.53,1303.4,1766.72,921.59,989.32,444.1
GB,UNITED KINGDOM ,EUR,GB0006449366,ECORA RESOURCES,30.26,20.64,30.78,42.44,74.6,190.95,199.71,295.43,384.46,161.96,431.79,686.87,540.61,571.77,416.61,228.3,140.69,279.05,377.47,364.23,508.92,372.19,415.34,431.85
GB,UNITED KINGDOM ,EUR,GB0006640972,4IMPRINT GROUP,16593.23,22320.31,5464.6,2043.42,7176.13,15072.12,21706.08,41436.46,18260.01,10296.46,10670.39,24109.06,21727.67,36592.12,72582.69,84462.57,128445.67,153935.78,184894.78,178160.27,357192.82,271662.35,297055.27,406588.32
GB,UNITED KINGDOM ,EUR,GB0006650450,OXFORD INSTRUMENTS,150.38,137.13,156.14,119.47,206.0,250.19,291.1,357.72,294.5,165.55,267.39,915.07,1243.09,1962.86,2503.36,1719.72,998.7,814.77,1051.7,1074.03,1913.61,2554.11,3371.98,2596.48
GB,UNITED KINGDOM ,EUR,GB0006731235,ASSOCIATED BRIT.FOODS,13076.19,18414.57,18434.68,24403.61,27709.71,41436.62,40719.91,46731.62,52930.17,31927.53,41478.27,59085.62,56240.82,84855.28,137210.48,168398.69,170526.34,119008.22,135750.47,94419.26,127258.87,114431.15,102665.79,73532.7
GB,UNITED KINGDOM ,EUR,GB0006776081,PEARSON,33134.34,27602.05,13649.7,11356.89,14434.81,16266.85,16546.85,21933.94,21946.33,14565.18,23878.38,27153.83,33532.26,35721.67,42669.8,37338.16,22695.41,22491.09,23520.09,28858.21,20846.65,23801.26,21797.44,30423.93
GB,UNITED KINGDOM ,EUR,GB0006825383,PERSIMMON,3168.48,3035.42,4867.34,6169.0,9022.28,12878.52,21795.81,30909.72,17142.32,3767.4,8647.09,7508.96,8551.21,15385.93,26005.78,32910.94,42216.97,32717.37,58591.71,42437.46,68723.64,75846.68,83903.34,35539.17
GB,UNITED KINGDOM ,EUR,GB0006928617,UNITE GROUP,343.2,564.35,603.75,309.5,401.05,732.24,830.64,1371.19,910.09,273.59,640.95,402.73,347.0,603.11,907.98,1008.4,1377.07,1093.86,1636.01,1589.62,2664.49,2280.23,2441.81,1821.23
GB,UNITED KINGDOM ,EUR,GB0006963689,PORVAIR,623.79,1262.08,780.82,466.74,587.78,462.78,525.5,612.79,549.01,215.79,265.46,472.7,416.36,748.07,1345.01,1299.48,1306.16,1641.96,1905.67,1648.82,2787.06,2299.71,3123.64,2395.07
GB,UNITED KINGDOM ,EUR,GB0007099541,PRUDENTIAL,70508.53,59318.18,44393.47,28396.57,36319.01,40355.22,45234.23,67213.81,71283.2,30994.6,56243.68,58931.43,57982.28,84944.49,137834.78,148257.77,147223.43,136238.89,179207.14,127551.96,166076.86,162920.79,159166.84,126790.25
GB,UNITED KINGDOM ,EUR,GB0007188757,RIO TINTO,47223.85,35860.83,40418.51,43886.67,62759.89,68766.74,109093.93,132128.26,268098.81,55103.83,174642.7,227969.5,160612.74,194719.73,199423.47,171322.0,112720.82,159110.44,229141.28,216386.88,304856.76,410872.54,409357.62,479591.12
GB,UNITED KINGDOM ,EUR,GB0007323586,RENISHAW,1960.38,2481.38,1569.59,1189.13,2539.37,3287.16,4599.62,4162.45,3650.92,2154.54,2737.03,6114.27,5084.02,11228.71,10979.3,10657.56,9874.49,11364.45,26037.75,20137.71,18918.13,29840.67,24847.55,17281.61
GB,UNITED KINGDOM ,EUR,GB0007370074,RICARDO,31060.6,30448.02,28176.36,19863.49,15975.49,20250.59,22957.24,33438.69,34705.02,17363.57,24296.14,27438.37,35625.01,39137.82,73073.19,66091.67,91578.38,83326.92,85927.82,58651.22,76634.67,36220.43,47460.44,46300.29
GB,UNITED KINGDOM ,EUR,GB0007388407,LIONTRUST ASSET MAN.,347.57,652.73,536.36,478.19,797.14,541.2,520.4,731.82,708.08,179.7,210.42,171.01,145.18,243.99,539.16,555.49,555.73,666.96,945.04,1118.48,2277.47,2851.97,4922.39,2398.26
GB,UNITED KINGDOM ,EUR,GB0007594764,RPS GROUP DEAD - DELIST.24/01/23,2241.03,4093.96,2871.38,2513.13,3709.0,4177.41,3884.95,7762.33,9437.79,3018.22,5361.41,5648.15,4498.41,5675.87,9403.77,5669.26,6313.06,5227.82,7264.13,3560.9,4851.19,2053.93,3607.19,5729.83
GB,UNITED KINGDOM ,EUR,GB0007668071,CLOSE BROTHERS GROUP,106520.22,105211.17,75211.64,60414.62,93080.11,103779.36,118719.11,156519.85,160058.64,69010.73,106958.92,134692.38,102434.46,156881.96,263646.53,280129.28,245534.4,232273.84,265264.26,259282.44,314338.07,291360.53,305104.68,215837.17
GB,UNITED KINGDOM ,EUR,GB0007669376,ST.JAMES'S PLACE ORD,445.92,799.9,648.01,268.19,376.33,550.39,629.65,1163.55,777.88,368.8,586.05,624.81,774.68,1079.5,1945.37,2099.48,2522.3,2196.76,3005.51,2271.75,3058.67,3144.44,4839.74,2923.26
GB,UNITED KINGDOM ,EUR,GB0007689002,KIN AND CARTA,2670.75,1961.57,1784.29,1755.78,2201.27,2411.39,1772.86,2166.53,1918.53,558.13,437.14,862.47,698.32,950.46,1710.38,1837.61,2125.18,1069.43,750.64,878.78,961.59,1414.61,2872.45,1876.03
GB,UNITED KINGDOM ,EUR,GB0007908733,SSE,502.21,607.36,613.24,798.26,935.47,1373.62,1492.27,2711.27,3021.31,1689.61,1919.9,2087.8,2313.8,2827.81,2940.71,3477.87,3281.54,2967.69,2941.62,2440.68,3683.47,4196.3,4822.39,4675.39
GB,UNITED KINGDOM ,EUR,GB0007958233,SENIOR,25136.41,17914.87,12914.44,10445.01,19817.78,23880.77,32709.58,43489.9,83160.69,20600.25,47449.17,94492.84,108718.46,135375.88,216148.18,204647.26,149533.31,109244.74,165170.08,115666.41,113708.09,60565.24,98842.26,74950.34
GB,UNITED KINGDOM ,EUR,GB0007973794,SERCO GROUP,8885.44,13589.74,9115.42,4263.58,5418.97,8206.54,9713.62,13587.3,16866.7,11994.62,16061.83,16506.4,14170.18,16998.78,16447.73,5118.36,3513.28,4466.37,3372.93,3071.17,5409.96,4120.35,4673.01,4869.24
GB,UNITED KINGDOM ,EUR,GB0007980591,BP,62766.89,51820.79,51379.14,47058.64,57881.5,71926.66,80934.45,87438.71,100013.69,65245.02,89656.42,68468.75,69852.29,70637.92,86962.52,72493.0,62851.75,81921.76,98244.81,92935.28,97704.45,58789.44,79451.39,105917.83
GB,UNITED KINGDOM ,EUR,GB0008025412,SIG,790.06,526.75,751.36,533.86,1181.32,2353.9,2688.49,4407.82,3315.56,607.93,519.52,578.28,377.88,583.2,1058.78,839.12,670.06,418.81,799.75,481.47,577.74,158.46,237.21,131.11
GB,UNITED KINGDOM ,EUR,GB0008085614,MORGAN SINDALL GROUP,30536.38,28202.44,45074.91,19300.9,48088.97,79436.16,125902.95,209594.08,170380.9,67249.2,88971.06,109166.8,97211.4,93957.9,146334.14,116979.6,136720.7,120037.21,259903.49,187770.53,313903.72,311116.03,522694.53,296071.96
GB,UNITED KINGDOM ,EUR,GB0008220112,SMITH (DS),10815.5,8953.69,8572.59,9445.48,12484.79,14553.63,14623.45,20786.66,23466.63,6554.34,12981.16,20846.85,21167.67,33921.94,57873.87,54785.64,65776.93,58601.05,84016.69,50705.27,71046.0,71477.41,74795.23,59960.47
