ISIN_First2,Unnamed: 1,Unnamed: 2,ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
DK,DENMARK,EUR,DK0060738599,DEMANT,1402.48,3430.25,1941.54,1609.66,2375.63,3170.59,3613.64,5130.25,5656.15,2405.75,4461.87,4327.78,4867.46,4989.4,5515.36,4311.02,5205.01,4635.01,7246.44,7148.15,7730.4,9519.28,12303.3,6366.28
DK,DENMARK,EUR,DK0061539921,VESTAS WINDSYSTEMS,1844.93,5667.44,2860.94,1043.62,1707.64,2173.37,2862.87,7821.74,20045.42,10497.3,12451.04,6457.83,2205.92,1146.83,6027.48,8247.46,15780.26,14424.84,14903.14,15506.08,20114.29,47791.88,30881.57,29290.75
ES,SPAIN,EUR,ES0112501012,EBRO FOODS,962.6,755.83,1194.67,1252.89,1744.74,2195.89,2546.39,3895.5,2820.87,2096.08,3207.54,3267.54,2866.25,3042.93,3611.86,2552.6,3034.6,3230.36,3606.44,3067.45,3331.72,3565.69,2953.57,2407.41
ES,SPAIN,EUR,ES0113211835,BBV.ARGENTARIA,29951.94,47556.88,39554.25,30584.03,44140.05,60145.06,60316.57,85431.13,91836.57,45118.65,68452.43,45546.54,42518.48,50000.61,71342.78,59160.24,46609.38,44424.22,56942.8,35332.65,37297.15,32919.7,39809.15,36259.18
ES,SPAIN,EUR,ES0113679I37,BANKINTER 'R',3735.62,2565.9,2201.5,1877.18,3118.0,4093.55,4307.78,6123.51,7281.89,3560.28,4856.72,2639.65,2940.76,2334.11,6154.52,7288.53,6390.03,6977.86,8531.02,7211.07,6590.79,4865.57,4609.04,6013.11
ES,SPAIN,EUR,ES0113900J37,BANCO SANTANDER,41328.08,48328.87,39953.43,32723.79,56476.8,77612.1,82258.19,116613.74,135235.81,75008.95,136359.21,88585.4,65282.96,83008.05,101607.08,106533.92,71472.68,76272.93,106159.85,73740.23,69580.43,53849.44,57985.77,50232.61
ES,SPAIN,EUR,ES0116870314,NATURGY ENERGY,10266.0,8155.67,7455.79,8490.47,10476.98,13852.05,12496.89,17707.61,26198.95,12007.01,19949.24,14208.09,17076.4,17916.79,25779.45,25198.61,20453.54,18903.59,23130.72,25463.36,24745.34,22493.72,31568.62,25157.02
ES,SPAIN,EUR,ES0117160111,CORPORACION FINCA.ALBA,2711.2,1849.02,1688.38,1379.58,1977.54,2333.41,3076.99,4891.69,4439.53,2363.33,3186.18,3061.14,2287.85,2714.11,3414.34,2864.18,2523.84,2634.93,3340.63,2829.45,3174.0,2775.57,3410.86,2728.41
ES,SPAIN,EUR,ES0118594417,INDRA SISTEMAS,1382.6,1395.52,1253.73,1005.69,1897.26,2526.91,2819.47,3573.76,4458.47,3693.89,3876.05,2815.11,2095.94,2168.32,2749.15,1602.78,1545.71,1802.17,2419.24,1662.95,2018.69,1508.7,1912.48,2007.93
ES,SPAIN,EUR,ES0122060314,FOMENTO CONSTR.Y CNTR.,2432.07,2277.71,2486.36,2931.97,4815.51,6287.61,7377.27,13291.48,9811.66,4128.54,5378.85,3357.55,3311.76,1572.68,2837.48,3704.86,1981.49,3017.12,3923.81,5066.6,4808.37,4404.97,5357.24,4126.29
ES,SPAIN,EUR,ES0124244E34,MAPFRE,990.16,1153.46,1052.45,1472.73,2571.82,3519.88,3931.14,5386.87,10012.8,9157.34,12291.81,8396.95,9814.32,9399.38,13210.39,10482.44,7734.64,9419.65,9902.78,8167.08,8158.23,6002.43,6322.96,5948.97
ES,SPAIN,EUR,ES0125220311,ACCIONA,3718.57,2425.36,2320.02,2617.39,3867.63,5623.12,7080.17,11824.02,20147.49,7862.26,8306.13,4518.46,5505.0,4243.48,3295.41,3893.94,4919.03,4223.38,4678.12,4837.08,5776.02,7832.92,10486.54,10064.23
ES,SPAIN,EUR,ES0130670112,ENDESA,20919.67,18041.31,16563.7,12387.46,20365.54,24881.13,27750.11,50022.3,56265.82,42092.29,36372.59,27405.57,21784.37,23548.91,33993.78,21203.01,21306.75,22473.96,22699.33,24362.94,28273.87,28953.16,24320.97,19927.14
ES,SPAIN,EUR,ES0132105018,ACERINOX 'R',2321.54,1807.57,2006.1,2415.92,3102.39,4224.9,3761.97,7887.34,6385.09,4019.29,5197.09,4389.64,3207.19,2743.93,3276.65,3960.01,2728.43,3670.35,3949.74,2733.54,3050.62,2990.51,3502.75,2561.85
ES,SPAIN,EUR,ES0134950F36,FAES FARMA,290.91,401.04,400.55,441.46,719.33,914.38,1039.12,2167.84,1880.3,667.47,920.96,713.09,333.68,454.61,811.5,504.4,764.46,926.9,953.5,944.33,1600.96,1270.04,1229.2,1164.23
ES,SPAIN,EUR,ES0142090317,OBRASCON HUARTE LAIN,529.62,354.77,436.93,378.66,668.64,766.76,1423.81,2699.65,2945.83,1211.35,2703.15,3034.03,2509.27,2886.48,4047.01,2238.84,1710.4,1038.31,1786.89,213.57,340.96,216.33,685.67,282.89
ES,SPAIN,EUR,ES0144580Y14,IBERDROLA,12436.03,11299.73,11736.22,12629.43,17819.28,22914.58,24555.0,39373.34,75928.56,45477.0,50262.28,42433.58,36952.0,34608.19,39854.89,43267.16,45090.08,41832.65,49004.72,51324.35,65559.83,90904.93,75363.06,74215.63
ES,SPAIN,EUR,ES0161560018,NH HOTEL GR,919.03,1470.13,1188.87,1027.27,1373.53,1585.69,1868.23,2449.99,2639.25,759.0,1316.23,1123.21,697.91,848.64,1820.26,1684.8,1917.79,1420.53,2523.57,1818.34,2064.69,1650.7,1506.41,1381.23
ES,SPAIN,EUR,ES0167050915,ACS ACTIV.CONSTR.Y SERV.,1297.63,1509.63,1562.94,2060.36,5785.75,8057.65,11325.92,19873.32,20971.28,15222.13,15715.09,14806.24,9354.15,7899.07,10848.86,11030.67,9234.59,9963.41,12325.11,12168.62,12592.27,10320.14,8166.14,8118.84
ES,SPAIN,EUR,ES0173093024,REDEIA CORPORACION,813.63,1276.34,1258.66,1368.33,2218.08,3033.66,4174.13,5795.27,8551.32,6769.34,7533.93,6387.69,5806.18,6652.3,9040.5,11983.33,11331.23,10229.87,12156.11,12058.02,10887.23,11105.75,11706.34,9389.82
ES,SPAIN,EUR,ES0173516115,REPSOL YPF,26307.78,19508.49,17806.24,16141.74,23807.2,31793.86,35527.35,42178.47,43515.75,25626.32,32798.45,34148.54,37616.38,25928.96,33437.36,25858.44,15850.58,21181.23,27557.72,25090.34,24487.93,15826.83,18126.8,21830.37
ES,SPAIN,EUR,ES0178430E18,TELEFONICA,81118.17,71725.01,62523.77,43506.81,72762.32,93361.11,73779.7,104604.9,152844.17,103664.63,127817.29,103871.93,79302.08,61142.66,74220.91,67174.83,55317.56,46866.14,50655.68,43558.61,36292.86,21942.37,25315.01,20864.31
ES,SPAIN,EUR,ES0182870214,SACYR,903.09,785.19,963.25,1607.75,3720.6,4395.31,6669.45,16889.85,11069.24,2700.44,3500.32,2511.64,2177.91,966.47,2418.53,1739.86,1019.66,1211.59,1510.1,1103.57,1698.62,1494.25,1635.31,1813.31
FI,FINLAND,EUR,FI0009000202,KESKO B,738.63,590.18,536.3,753.98,1040.88,1451.11,1829.16,3471.46,3640.92,1635.25,2204.82,3135.1,2254.78,2187.27,2514.8,2493.65,2401.15,3419.57,3710.12,3676.4,4835.02,7031.38,9113.1,6010.84
FI,FINLAND,EUR,FI0009000277,TIETOEVRY,4783.15,2379.38,2207.32,1130.67,2268.68,2636.2,2865.47,2444.16,1660.82,777.92,1498.32,1368.15,1028.46,1420.88,1656.76,1917.66,1987.48,2026.08,2311.91,1997.6,3684.99,3892.03,3700.82,3351.93
FI,FINLAND,EUR,FI0009000459,HUHTAMAKI,1060.21,839.26,799.85,1014.34,1193.77,1668.16,1703.79,2069.79,1252.28,645.2,1476.05,1472.67,1261.19,1734.3,2765.51,2847.85,3921.65,4009.93,4528.84,3334.56,5005.49,5572.02,4765.76,3680.31
FI,FINLAND,EUR,FI0009000681,NOKIA,207415.58,209345.92,122063.76,76050.96,82941.98,73658.57,80803.99,83580.55,152720.91,58648.54,47926.56,38885.43,18337.46,14447.15,30034.69,29727.93,28606.46,28241.18,27303.83,32405.93,20869.11,21798.14,35975.21,26010.45
FI,FINLAND,EUR,FI0009002158,UPONOR,683.11,681.56,638.04,775.06,1179.89,1399.32,1579.34,2738.29,1843.02,783.58,1575.46,1359.21,651.92,926.58,1434.5,1017.84,1081.57,1274.82,1475.04,721.36,957.36,1626.64,1743.27,1297.77
FI,FINLAND,EUR,FI0009002422,OUTOKUMPU 'A',1753.97,941.17,1315.76,1503.64,2425.86,3239.56,2683.18,7088.79,5622.59,2088.5,3462.5,3407.13,1206.93,1525.29,1164.62,2404.31,1235.75,3735.14,3869.76,1520.71,1311.5,1640.45,2857.56,2306.88
FI,FINLAND,EUR,FI0009003727,WARTSILA,746.75,744.75,815.63,555.63,848.01,1469.92,2079.82,3873.19,5510.82,2880.29,3971.68,7554.45,5714.95,8508.86,9722.21,8852.36,9031.49,8879.14,12457.82,9398.72,6542.62,5900.66,8317.11,4968.88
FI,FINLAND,EUR,FI0009005318,NOKIAN RENKAAT,399.59,177.84,330.63,377.43,807.07,1645.73,1520.05,2497.41,4349.28,1372.76,3045.14,4702.63,4186.09,5236.73,6404.55,3276.98,4843.2,5077.55,6230.39,4232.88,3996.83,4898.79,5260.78,1420.4
FI,FINLAND,EUR,FI0009005870,KONECRANES,574.12,380.24,380.65,366.58,498.1,632.32,711.18,1766.61,2102.17,1034.61,1693.73,2569.35,1193.68,2131.4,2254.71,1823.73,1574.03,2254.36,3618.2,2380.83,2427.42,2789.72,3167.59,2431.7
FI,FINLAND,EUR,FI0009005961,STORA ENSO R,9555.51,8667.82,9250.73,7566.19,9201.45,10082.29,8566.46,9675.08,9162.87,4699.01,4287.57,6313.5,3679.1,4234.82,6147.34,5502.09,5578.79,6591.84,9718.6,7058.89,8912.06,11722.23,11239.75,8594.55
FI,FINLAND,EUR,FI0009005987,UPM-KYMMENE,10689.17,8920.99,8212.14,8348.35,9985.4,11658.98,10221.16,13242.93,10356.34,6505.23,6206.78,9221.66,5799.46,6107.71,8956.73,8796.47,9990.25,13139.43,16605.53,13514.23,18519.19,19898.61,20308.96,19897.58
FI,FINLAND,EUR,FI0009007132,FORTUM,3540.27,3453.47,3576.47,5546.14,8725.36,16051.63,16354.44,25228.29,39939.82,18792.21,24178.21,26850.54,19016.64,16573.34,20357.93,19317.27,13433.73,13652.16,17600.93,19394.65,21936.95,21411.51,27264.36,14881.5
FI,FINLAND,EUR,FI0009007694,SANOMA,1553.14,1607.52,1165.21,1211.48,2878.82,3035.34,3104.47,4643.99,4746.8,2088.0,3639.11,3525.5,1873.62,1595.98,1432.51,906.65,691.56,1415.88,2134.92,1586.48,1734.17,2749.81,2533.41,1714.27
FI,FINLAND,EUR,FI0009007884,ELISA,3148.51,2692.38,1672.5,828.37,1845.23,2288.87,3065.64,4543.82,5105.96,2843.54,3808.11,3629.93,3489.75,3686.67,4392.54,4578.18,6324.21,5459.04,6574.45,6901.52,9251.02,9186.86,10298.64,8833.17
FI,FINLAND,EUR,FI0009013403,KONE B,817.18,1165.98,1231.98,1591.37,3095.52,4199.15,4303.3,6168.49,7650.24,4727.23,9437.93,12413.36,11578.76,16364.09,20170.04,20485.68,19114.17,20203.49,24248.93,21508.88,29647.88,36852.08,32488.45,23361.47
FI,FINLAND,EUR,FI0009800643,YIT,321.08,375.19,353.21,522.08,1035.66,1529.55,2659.26,3502.25,2788.02,809.98,2637.54,3183.06,2044.6,2479.15,1781.19,657.36,723.52,1018.49,973.12,1231.9,1412.31,1273.9,1035.63,554.24
FI,FINLAND,EUR,FI4000297767,NORDEA BANK,7172.64,22380.99,15693.39,13094.77,21884.51,28577.11,28054.32,39993.99,43399.79,17985.1,41221.9,43986.22,31437.95,38660.21,54639.75,47027.36,44820.14,45159.85,49118.96,34068.37,32724.9,33148.82,48398.83,39167.79
FR,FRANCE ,EUR,FR0000035081,ICADE REIT,186.9,165.4,228.61,357.36,420.37,582.53,898.92,1272.01,7336.67,4068.85,4720.66,5295.59,4088.77,4588.01,6757.24,5940.34,4983.55,5299.06,7290.98,5665.68,8119.54,5736.06,5470.37,3274.05
FR,FRANCE ,EUR,FR0000039109,SECHE ENVIRONNEMENT,271.73,486.14,372.87,366.92,219.31,568.14,850.53,1440.51,1675.35,531.68,742.57,682.87,321.15,313.42,334.24,207.93,247.55,239.94,282.3,238.93,331.65,382.65,641.59,753.09
FR,FRANCE ,EUR,FR0000051070,MAUREL ET PROM,86.7,56.73,83.48,129.91,338.3,2380.07,2154.58,2551.89,2514.5,1370.99,2204.97,1716.73,1854.73,2031.43,2035.58,1141.32,630.19,869.47,844.41,741.09,635.36,427.99,521.83,862.43
FR,FRANCE ,EUR,FR0000051732,ATOS,3526.21,3081.6,2866.1,1072.51,3056.15,4545.87,4419.79,4079.42,3602.15,1736.13,3209.28,3731.32,3677.37,5935.49,8784.44,8099.75,8688.67,11077.15,15329.57,8715.38,9109.72,10064.11,4708.22,1067.16
FR,FRANCE ,EUR,FR0000052292,HERMES INTL.,5528.39,5215.54,5670.88,5088.27,7130.8,7353.4,9046.54,13344.89,13405.05,14663.28,14132.89,22199.6,31568.03,31498.07,38332.57,37659.2,35752.75,43426.25,56568.61,58504.67,78947.31,113617.59,184400.85,162809.43
FR,FRANCE ,EUR,FR0000053225,M6-METROPOLE TV,6501.11,4946.78,3757.94,2891.08,4328.6,3746.59,3640.41,4706.07,3419.35,2481.83,3324.68,3131.23,1900.07,1960.94,2888.24,2374.38,2175.28,2356.04,3268.89,2028.87,2381.14,2050.99,2466.88,2071.0
FR,FRANCE ,EUR,FR0000054470,UBISOFT ENTERTAINMENT CAT A,530.65,648.88,570.68,194.72,494.69,639.09,903.0,1433.27,4647.26,1811.26,1339.53,1016.02,637.46,992.74,1494.67,1978.29,3222.29,4047.25,8607.41,9101.54,8340.16,11911.92,6130.88,3538.0
FR,FRANCE ,EUR,FR0000054900,TF1 (TV.FSE.1),11008.55,11400.5,5359.01,5703.72,7505.0,6991.0,5918.38,7934.19,5709.69,3097.12,3946.69,3721.84,2066.13,2457.57,4076.1,3255.15,2343.93,2087.49,3095.63,1698.88,1749.87,1696.45,2088.45,1607.34
FR,FRANCE ,EUR,FR0000064578,COVIVIO,61.77,103.95,129.25,202.84,642.66,1169.35,1838.07,5568.64,5273.96,2798.29,4976.61,5207.51,3538.0,4831.9,5420.17,5825.32,5971.55,6015.01,8489.34,7257.69,9908.15,8716.51,7762.61,5609.47
FR,FRANCE ,EUR,FR0000073272,SAFRAN,5556.49,3866.39,1770.36,1832.22,3900.84,3782.9,9936.76,9667.36,8554.02,5584.9,8190.96,14825.59,12562.3,17921.68,29026.4,25862.23,28708.81,30095.34,43019.93,49292.31,61891.88,56827.14,52307.03,53313.68
FR,FRANCE ,EUR,FR0000120073,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,13805.61,13639.27,12728.38,13298.06,17643.35,20182.09,20909.98,28716.83,35539.1,23736.07,31479.09,36055.45,35212.59,39125.17,44295.68,42903.88,38749.1,43328.97,54022.88,53102.0,67016.38,77796.15,82624.42,73963.16
FR,FRANCE ,EUR,FR0000120172,CARREFOUR,62866.48,43826.01,36980.14,31663.31,39311.52,34107.06,32910.27,42701.46,54918.78,26966.2,33940.32,29173.16,15534.17,18088.69,28742.3,22498.96,21379.38,18257.95,16780.95,13451.95,13547.34,14035.73,14210.17,12388.2
FR,FRANCE ,EUR,FR0000120271,TOTALENERGIES,95788.23,109998.22,100703.64,97867.63,120481.88,138192.57,153672.96,174745.19,198803.02,128210.98,151544.48,124916.22,120937.7,121684.93,145841.91,122369.54,109316.35,124775.22,139679.75,139284.66,143697.46,114592.53,134009.84,163945.95
FR,FRANCE ,EUR,FR0000120321,L'OREAL,53981.52,57950.15,48699.73,51467.92,55428.32,51320.49,48799.45,64010.51,88519.38,52170.43,66970.54,66785.23,62959.84,84066.41,105809.38,94156.56,94428.43,102380.3,124145.86,128875.99,165382.92,212903.04,264422.15,190549.06
FR,FRANCE ,EUR,FR0000120404,ACCOR,8852.27,8345.95,7210.39,6032.74,9022.84,8741.58,11328.39,16422.92,18301.92,10951.21,12361.37,10090.65,5768.76,7998.3,10751.96,10399.37,10226.23,10639.19,14910.86,12310.85,12685.23,9463.14,8471.89,6554.97
FR,FRANCE ,EUR,FR0000120503,BOUYGUES,18248.17,15036.58,10886.76,9603.41,11696.43,15354.32,15876.13,21428.67,28366.24,14388.85,18495.41,15391.65,9950.85,9299.05,12062.98,12185.71,13433.81,12471.34,18767.93,13142.93,15880.42,15672.58,13696.97,11206.97
FR,FRANCE ,EUR,FR0000120560,QUADIENT,1268.37,711.3,882.92,976.26,1529.0,2360.49,3197.3,4009.21,3258.27,2801.46,2554.51,2782.49,2230.14,1813.93,2658.64,1970.9,843.67,1083.45,996.05,941.12,837.26,665.22,752.29,507.95
FR,FRANCE ,EUR,FR0000120578,SANOFI,30297.12,48756.5,54617.71,44763.67,55184.88,111271.79,122270.3,125223.56,125748.91,82995.82,103993.53,84153.88,98744.96,124648.13,140694.14,121488.24,111482.57,104701.74,108977.15,108302.34,126072.81,121230.64,127280.19,121531.58
FR,FRANCE ,EUR,FR0000120628,AXA,49045.97,59641.3,35872.65,23649.06,38057.95,47153.08,71012.28,84554.21,82447.21,46015.68,54339.94,38750.41,30737.02,42036.77,67264.55,56749.86,66452.97,61304.3,72029.63,52273.62,68143.92,57736.56,72105.39,65396.69
FR,FRANCE ,EUR,FR0000120644,DANONE,17213.92,22473.57,18238.83,18662.03,22307.78,24760.52,27506.28,39489.33,46036.88,30840.45,39756.75,40869.99,40494.02,42318.05,45495.18,42417.86,44312.1,41646.48,56335.43,48168.45,56916.94,45165.41,42691.01,35509.77
FR,FRANCE ,EUR,FR0000120693,PERNOD-RICARD,3210.71,3891.02,4368.07,5461.27,7836.9,10796.81,16286.77,20860.6,25335.86,16175.91,22681.58,24940.82,24625.63,30586.22,30287.81,29631.58,30333.09,28821.18,42053.73,43478.42,47492.06,50241.98,62985.72,50586.35
FR,FRANCE ,EUR,FR0000120859,IMERYS,2384.84,1832.61,1532.43,2013.4,3354.88,5359.6,4606.14,5669.07,5239.85,2852.8,4543.31,5048.09,3486.96,4761.45,6561.04,5628.33,5593.46,6048.76,7503.91,3820.06,3361.99,4017.93,3529.56,3294.41
FR,FRANCE ,EUR,FR0000120966,BIC,2504.46,2174.71,1888.7,2022.25,2491.67,2691.77,2980.01,3442.13,3560.71,2777.67,3358.17,4189.23,4241.42,5679.95,5933.05,6327.24,7924.7,6529.63,5130.65,4686.63,3168.89,2569.48,2404.21,2999.83
FR,FRANCE ,EUR,FR0000121014,LVMH,43663.55,32423.06,19934.79,20127.27,35657.26,37524.52,43372.81,51651.32,59222.5,32534.04,55120.58,80931.67,72112.45,92913.3,92776.95,81245.95,79992.01,97028.63,149394.87,149060.83,235000.42,315531.33,417303.83,365182.94
FR,FRANCE ,EUR,FR0000121121,EURAZEO,2372.15,3019.32,2254.56,2247.39,2929.81,3951.97,5258.18,7363.8,6919.54,2578.88,3865.93,4317.0,2253.72,3151.48,5127.59,4871.34,4839.63,4085.78,6683.93,5405.61,5383.54,5364.79,6919.2,4912.6
FR,FRANCE ,EUR,FR0000121204,WENDEL,1708.9,1491.28,1068.61,1291.21,2389.52,4108.64,5425.07,8133.53,7277.96,2478.5,3097.07,4668.61,3380.08,5079.36,7095.71,5374.53,5714.08,5680.95,8019.88,5538.92,6003.45,5359.47,5363.51,4132.85
FR,FRANCE ,EUR,FR0000121220,SODEXO,5899.82,6204.84,6794.74,3671.05,4795.87,4811.44,6527.92,9966.89,9764.82,8644.25,8987.14,10870.79,11314.72,13200.84,15945.11,15452.56,15386.76,17707.71,20293.64,15085.99,17487.41,12488.64,12921.81,14081.88
FR,FRANCE ,EUR,FR0000121329,THALES,5513.55,8039.13,5787.34,4550.04,5777.16,8250.63,7764.66,8564.17,11736.93,8224.16,10248.38,6991.28,6407.53,7001.07,13048.96,11261.05,15828.16,20572.21,22848.23,24795.61,22132.16,19529.79,18149.39,27172.72
FR,FRANCE ,EUR,FR0000121485,KERING,31233.16,25570.28,15758.73,9003.1,11834.5,12256.24,13518.72,19164.21,20672.99,8198.01,15296.37,20207.36,18217.66,23393.16,26716.68,24362.84,21665.88,28410.09,59585.87,59415.27,82952.91,91840.42,100238.59,62964.44
FR,FRANCE ,EUR,FR0000121667,ESSILORLUXOTTICA,3241.7,3442.93,3042.39,4162.95,5282.78,8063.0,8271.42,11116.6,13268.82,9833.87,12602.78,13606.44,15024.96,21394.39,22826.93,24160.47,27048.6,24732.07,30236.72,53883.79,66697.2,68512.5,94196.95,80837.26
FR,FRANCE ,EUR,FR0000121964,KLEPIERRE REIT,1245.8,1216.56,1237.16,1754.19,2693.01,4087.91,4318.22,8704.91,7080.57,4043.42,7411.99,6868.01,5426.01,7894.95,9258.99,8624.15,13997.95,12382.37,13839.89,9687.98,11500.49,6748.99,6801.63,6591.6
FR,FRANCE ,EUR,FR0000121972,SCHNEIDER ELECTRIC,12590.56,11339.6,11546.96,11362.64,15078.25,16228.13,20104.61,25131.33,33218.69,18227.13,30732.98,40581.31,28983.07,40037.46,49013.12,42870.21,33550.72,41260.63,50767.35,39523.65,59776.12,84240.06,111599.25,79675.33
FR,FRANCE ,EUR,FR0000125007,SAINT GOBAIN,16312.51,13482.89,12863.34,10004.85,17016.7,20535.18,20464.64,29451.77,35271.22,17866.1,28015.85,27415.55,20624.11,22560.08,30579.03,23953.41,24282.35,25914.28,30556.8,18222.63,22316.89,24441.32,36869.0,25128.23
FR,FRANCE ,EUR,FR0000125338,CAPGEMINI,19569.78,20047.18,9038.13,2867.75,5825.09,4207.21,5260.66,9026.69,9140.96,5574.25,7061.72,7299.32,4882.39,7008.53,10773.25,11774.45,16010.72,14503.72,20006.42,16599.35,20701.32,26186.46,42247.26,28891.21
FR,FRANCE ,EUR,FR0000125486,VINCI,1868.52,4835.28,4763.51,4842.95,6936.41,11237.19,16146.05,30035.83,35948.61,20685.82,29473.86,30135.64,24764.68,27338.42,39555.1,32491.26,38535.64,40758.1,60442.1,49189.73,67260.12,61074.95,62587.13,58682.86
FR,FRANCE ,EUR,FR0000125585,CASINO GUICHARD-P,8538.36,8617.37,7208.22,6936.64,9089.87,7470.55,6421.09,8983.72,10527.62,7358.79,9899.92,10805.52,9338.86,10709.98,13033.77,10464.67,5214.77,5337.4,6738.71,4558.26,5075.36,3341.85,2854.44,1129.43
FR,FRANCE ,EUR,FR0000127771,VIVENDI,52973.42,71080.31,59677.34,17575.34,26044.01,34237.12,35994.0,45094.48,53387.18,37843.83,36661.68,33507.42,27390.11,29577.87,35344.24,33761.64,29509.2,24501.65,34847.29,31750.49,35360.19,38265.25,14989.14,10546.5
FR,FRANCE ,EUR,FR0000130213,LAGARDERE GROUPE,6626.29,7958.87,5775.05,5652.98,8055.78,10158.66,10887.83,11464.06,10058.08,5286.31,5345.01,5423.57,3483.35,4371.56,4882.56,3427.46,3918.94,3650.77,4208.92,3300.82,2860.11,3286.0,3912.9,3018.58
FR,FRANCE ,EUR,FR0000130395,REMY COINTREAU,853.08,1658.16,982.75,1385.59,1462.31,1813.76,2125.73,2940.29,3298.41,1949.42,2470.03,3498.89,3995.95,5552.98,4182.03,3263.04,3494.74,4246.48,6979.85,5763.01,6164.24,9411.13,12618.3,8710.47
FR,FRANCE ,EUR,FR0000130403,CHRISTIAN DIOR,11128.98,8687.55,5577.48,6115.49,11009.4,12362.44,16098.51,19350.15,23884.98,10167.81,18709.69,26061.33,21611.43,30728.27,34395.16,31423.63,30945.05,38191.49,66010.66,68897.6,92559.07,100403.71,149849.27,131195.47
FR,FRANCE ,EUR,FR0000130452,EIFFAGE,918.73,867.78,883.48,1084.54,1729.28,3415.45,4827.56,8851.31,9174.85,4757.53,5093.95,3984.94,2116.44,3857.8,5157.86,4702.85,6171.68,6853.71,10748.87,8173.4,11220.78,9477.58,10081.34,9614.17
FR,FRANCE ,EUR,FR0000130577,PUBLICIS GROUPE,3378.09,4629.16,3693.79,4155.83,6333.33,6336.53,6835.66,8370.15,7923.67,4972.06,8079.03,10026.78,8921.98,12529.01,19542.17,15959.78,14837.22,15608.72,15667.24,13467.44,10892.93,12355.75,17054.33,16098.6
FR,FRANCE ,EUR,FR0000130809,SOCIETE GENERALE,24077.94,26290.25,24102.07,25030.15,38643.43,44979.16,53132.01,78179.23,67438.29,29061.43,51955.97,40274.07,17333.33,29154.57,46465.12,34091.7,37278.42,39820.64,41763.75,25693.07,29710.27,17773.5,29312.47,21297.71
FR,FRANCE ,EUR,FR0000131104,BNP PARIBAS,41306.47,39332.36,39641.27,36447.67,56869.14,64092.07,67582.99,101406.64,98229.04,38340.09,94969.64,76526.25,47583.18,69720.62,97147.27,74259.84,70707.89,79601.26,93317.56,56396.69,74116.87,65916.14,85301.52,70149.92
FR,FRANCE ,EUR,FR0000131757,ERAMET,1377.56,1008.03,760.93,553.27,1241.93,2301.43,2459.82,4128.48,13250.74,5016.01,8345.33,9118.61,3252.52,3880.91,2570.96,2457.09,850.63,1588.52,3157.17,1837.38,1370.59,1398.79,2188.01,2573.31
FR,FRANCE ,EUR,FR0000131906,RENAULT,11505.19,12495.03,8542.09,13388.93,19659.3,23837.34,23157.66,34191.09,40412.1,7347.42,14798.65,17257.29,10288.2,15862.79,23818.67,21660.07,29757.78,26359.76,29795.93,18440.39,14001.9,12939.14,10272.1,9870.9
FR,FRANCE ,EUR,FR0000133308,ORANGE,134865.08,99606.12,46129.67,20866.89,68662.79,81685.94,64396.68,71910.22,93903.08,72538.07,66233.37,55413.94,41727.25,29123.14,32851.46,45354.97,44559.39,40500.21,46234.77,43041.99,39176.12,31681.55,28474.39,26348.82
FR,FRANCE ,EUR,FR0010040865,GECINA,2142.81,1827.64,1554.91,2866.4,3977.7,6142.65,7112.35,11900.37,9773.44,4308.86,6836.42,6914.05,5286.38,7020.21,8313.02,7893.39,7690.91,8792.54,13911.41,9851.41,13663.37,11808.08,10701.94,7781.16
FR,FRANCE ,EUR,FR0010220475,ALSTOM,7090.91,5560.95,2395.37,1403.89,444.09,4179.56,7883.11,18723.47,29934.49,16613.59,20343.74,14135.13,8957.12,12237.63,11258.51,10065.91,9503.17,6060.73,9217.36,9001.19,10632.99,16824.12,13253.47,9162.81
FR,FRANCE ,EUR,FR0010411983,SCOR SE,1513.7,1798.09,1297.91,723.57,1353.72,1547.83,2079.78,3497.37,4675.05,4189.13,4623.47,4785.03,4500.86,5166.07,7027.73,5852.97,7197.25,6647.78,7732.92,8638.8,7835.61,6030.17,5820.93,4113.79
FR,FRANCE ,EUR,FR0013176526,VALEO,6357.19,3702.57,3307.88,2614.6,3289.25,3438.37,2871.15,3224.3,3221.98,1154.06,2752.47,4455.44,3145.71,3935.38,8807.03,9961.56,12305.37,13774.61,17919.29,7006.01,8470.98,9546.96,7332.22,4340.04
FR,FRANCE ,EUR,FR0013181864,CGG,455.45,677.8,366.6,188.75,440.06,805.68,1505.98,3790.62,7818.97,2219.13,3234.32,4626.27,3574.11,5253.59,3066.33,1067.01,515.5,320.06,100.99,938.15,2307.14,705.05,515.04,459.67
FR,FRANCE ,EUR,FR0013326246,UNIBAIL RODAMCO WE STAPLED UNITS,1854.01,2552.52,2369.78,3345.61,4277.67,7139.46,6038.29,11206.46,17902.94,12137.27,20118.5,18209.91,16575.16,22126.77,24956.9,25251.58,25117.85,23760.08,25176.56,21403.78,21837.7,10941.72,9711.86,7201.83
